"TOKEN";"REFTEXT"
"MPYEMKNRNP";"46 Painfbat"
"MPZUNNMWPM";"GENIE VERK"
"MQACNKVLUC";"NSV"
"MQFPVQLFNX";"18 bdes"
"MQHZDRVFJC";"DESANT. BELOZOR"
"MQLRQTFKHU";"D-30 122mm"
"MQLSAGQGDJ";"A-7D CORSAIR II"
"MQOZMVGKHB";"81st Tac. Fighter Wing"
"MQQECXCDPI";"PzGrenadier-Bat. 52"
"MQQITGYWUT";"L46"
"MQQJEEUSRB";"T-80U Obr. 89"
"MQRGWJFSVX";"Su-27S [AA]"
"MQSKCHLIPD";"FUSILEROS (BMR)"
"MQTTPDHFMV";"QF 25-Pdr"
"MQWCCDGSZL";"AML-90"
"MQXWVLXPFD";"K M-46 130mm"
"MQZRQMCFXG";"1er Escadrille"
"MQZWGTLZYQ";"USAF SECURITY"
"MRAJFTEOZC";"CERBERE 76T2 20mm"
"MRBOKCBPXP";"4E DIVISIE"
"MRBYJNLNAT";"MiG-21bis [HE]"
"MRCDZHQVYK";"#SOV  247-y Gv. MSP"
"MRCWGOVRZU";"EA-6B PROWLER [EW/SEAD]"
"MRCZBVKKVZ";"2A46-1"
"MRDBYNSEWB";"M60A1 RISE CP"
"MRGDDWWHJW";"2ND INF. DIV. OFFICIAL BATTLEGROUP"
"MRHAGHRCJK";"M114"
"MRMLUELRAX";"MP LEADER"
"MRNBDPFULI";"2-67-y Gv. MSP"
"MRNQEWIJPV";"UH-1D MUN."
"MROFZGCQCS";"Bombardement. Bombing runs can be carried out with a variety of guided or unguided bombs. The type of bomb can vary from the simple bomb with blast and fragmentation damage, to cluster bombs or even napalm."
"MRRMITRIFB";"UK vz.59T"
"MRSCPEFCNO";"2 Para Battalion"
"MRTGFHMJHS";"FLA-RAK. IGLA"
"MRVIDGIZSB";"Groep Eindhoven"
"MSCFCVKRRU";"AH-1F C-NITE"
"MSEDZHBGXB";"3-353-y Gv. Tank. Polk"
"MSEOJUVTFS";"114 Afdva"
"MSEOMZACEH";"OKHRANA"
"MSFMEONPUA";"A.109HA-1"
"MSFNAUPETG";"M115"
"MSHWVASPQJ";"11e Rgt. d'Artillerie"
"MSJHSIXKGJ";"RES. M113A1"
"MSKFFYIDSP";"3-62. MSP"
"MSKOXJAKKH";"C.14B [AA2]"
"MSMBAKRKMY";"REZ. T-55AK"
"MSNGLCZFKZ";"157-YA MTSK OFFICIAL BATTLEGROUP"
"MSNHCCEQDM";"GSh-30k"
"MSTBCUCXJI";"11 DPanc"
"MSUSPOJBYT";"PZ.GRENADIER"
"MSVFRQTFOD";"H wz. 1938/85 122mm"
"MSVIEZBTGS";"Queen's Own Highlanders"
"MSVXHLZCHZ";"119kg"
"MSWQNCKWQO";"Pionier-Bat. 310"
"MSWVAQKMDW";"2-81st Armored Bat."
"MSZAYXQBPC";"51 pułk zmech."
"MTAAFUTYTL";"4-211-y Gv. Art. Polk"
"MTBZDVOXFW";"M-46"
"MTEHADENDP";"30 RES. DYWIZJA ZMECH."
"MTFMIXTJID";"L44"
"MTFSHNYGEJ";"D-10T2S"
"MTGLPEEASU";"RÜGENER GRUPPIERUNG"
"MTHHHNGRRQ";"V-150 COMMANDO"
"MTIJVQOQZG";"495th Tac. Fighter Sq."
"MTJLNJJFYX";"M-24F"
"MTPFHRHZLA";"QF 20-pdr Mod. B"
"MTWNQQENGK";"2-278-y Gv. MSP"
"MTYIKSNMIW";"5 br"
"MTYISMQHVO";"1-10. MSP"
"MTZQJPHEVZ";"5-y Razvedka Bat."
"MUAPGAWOXM";"108mm"
"MUBTTZFJHU";"Tampella"
"MUEVDWBZLT";"S-24"
"MUGHIQBLCY";"T-72M1D"
"MUGMPUTSYS";"NIEB BER. TOPAS R-3M"
"MUHJCLJSOI";"Mi-24V [RKT2]"
"MUJDCTBJEV";"ALOUETTE III"
"MUMDMYRTRY";"Panzer-Bat. 533"
"MUPNDRZRUS";"BOFORS L70"
"MUUGHLYRWV";"1. LUFTLANDE-DIVISION"
"MUVUYARKER";"P4 PC LEGION"
"MUXJFZEAMP";"C.12 [NPLM]"
"MUYAMIWFVR";"ZGRUPOWANIE DESANTOWE"
"MUZFZIGPAJ";"EM-15e DI"
"MVBPFITIYU";"102 Infbat"
"MVCTIKTQKC";"M197"
"MVEBGIEAPQ";"MIRAGE 2000C RDM [AA1]"
"MVEFKZJLBE";"12e Ligne"
"MVEQJYSHWF";"L-10D3"
"MVHMXNZYXN";"LIGHT RIFLES (Dragon)"
"MVPFPJJNCL";"#RFA  3rd Heeresflieger-Kdo"
"MVPRVDFRNG";"Raketenrohr 80"
"MVPTZAGOHZ";"Velitelství a štáb 3. MSD"
"MVRDUELVUS";"CABALLERIA"
"MVRNOKKRTV";"1-1st Cavalry Rgt."
"MVSHTKGFVI";"Mi-14PS"
"MVSUERSJQA";"MG-42/58 7,62mm"
"MVUBDSQMBB";"5E DIVISION BLINDEE"
"MVUVRALVWU";"D-10T2S"
"MVVJSQZIYL";"VLRA PMB"
"MVXKWGESXW";"35-YA OG DESANTNO-SHTURMOVAYA BRIG."
"MVZTBWNAVK";"1-67. MSP"
"MWAKPLAFLY";"Hydra 70"
"MWBXWVKMUP";"4. PANZERGRENADIER"
"MWCCWPKTOX";"DIVISIÓN DE INF. MECA. 'GUZMÁN EL BUENO'"
"MWCNQIYIJN";"JÄGER (PzF)"
"MWCPVVGBAX";"L43A1"
"MWCWUNYGOM";"#SOV  241-y Gv. MSP"
"MWGJJWFZNG";"MIM-23B I-Hawk"
"MWIFRWQQLO";"ROVER 101FC"
"MWIWLCRORJ";"RES. C5 7,62mm"
"MWKVACPLQI";"Mi-8T MUN."
"MWPMGIXEBR";"PZ.GRENADIER"
"MWWYCVWTEY";"1-290-y Art. Polk"
"MWYVVQSETU";"DESANT. KOM."
"MWYXIVGYFT";"A-1A"
"MWZZVBTCYA";"FlaRak-Bat. 32"
"MXAYVIJZRD";"L46"
"MXCFHQFUOC";"1-74-y Gv. Tank. Polk"
"MXDSKSKQPY";"2-67. MSP"
"MXFABGTAQV";"LEOPARD 2A4(B) CMG"
"MXFMUMQPUU";"1-2 pa"
"MXHJHGKURY";"2A18"
"MXPDSUTTTO";"#CZ 51. Motostřelecký Pluk"
"MXTKDYIMOA";"1-PR-19"
"MXXBKAFNGG";"M103"
"MXZDRAZVYG";"FJB41-LStR40"
"MYDADHAUAP";"BOFORS 40L70G"
"MYFRUWNUCB";"AZP-23"
"MYFWHQVXOW";"11e Cuirassiers"
"MYIGLKYNHW";"MOT. RIFLES"
"MYJDLABFYK";"Flugabwehr-Rgt. 340"
"MYLSLOLEUP";"CMDT GENDARMES MOBILES"
"MYMSIAAGHQ";"#DDR Geschoßwerfer-Abt. 5"
"MYOGQXCIMR";"MiG-29A [AA]"
"MYOWSEXFKG";"183. PLRO"
"MYSCKYGCXD";"PANZER 57"
"MYTBPJFJIV";"3-1st Attack Helo. Bat."
"MYTVMZZZQR";"Panzer-Bat. 643"
"MYUEQEOTJD";"Assault Squad"
"MYWPHASGWX";"GAZELLE PC"
"MYWRZPGOVX";"TKA TIP-56 37mm"
"MYXDLHBHSO";"KPVT"
"MYXGOTDVOI";"#SOV 120-y Gv. MSP"
"MYZINGMDXL";"LANDWEHR"
"MZBRAOHOQW";"PANSERSPEJDERE"
"MZBXZQHKRR";"M41-DK1"
"MZDCJGQHCY";"GAZELLE CANON"
"MZDTUPPMNI";"#CZ 1. Tanková Divize"
"MZENEXRPWT";"3-7 Bah"
"MZGETGEFVD";"M114"
"MZMQKRNNNS";"Su-17M4 [TRM]"
"MZONZDXLPW";"RAF Germany"
"MZQGFAQPAQ";"SCOUTS (LAW-80)"
"MZQSNCVATG";"3-24 pcz"
"MZSCSFTUQN";"COMMANDOS"
"MZTLWYHGRJ";"s.Jäger-Bat. 532"
"MZURXCKKPZ";"Token inexistant MZURXCKKPZ dans SERIOUS_Localisation_Unites"
"MZUVMQWNBB";"Geb.Jäger-Bat. 233"
"NAKLSNJNPR";"PzArtillerie-Bat. 345"
"NALXQCOVPK";"1-67-y Gv. MSP"
"NANHRSDOEP";"1-239-y MSP"
"NAOILKROPM";"VBK 44"
"NAWBWHWUAR";"F-4E PHANTOM II [AA]"
"NAZRZXCSOA";"MIRAGE III E [SEAD]"
"NBETCNKODY";"11E DIVISION PARACHUTISTE"
"NBFEMQBNXJ";"#UK  49 Infantry Brigade"
"NBFYEXIKXF";"TOW 2A"
"NBGCMXIDXB";"1-MSR. 33"
"NBHILHMMKM";"GEB.JÄGER"
"NBITHCWALV";"MARDER 1A1"
"NBLCMUDIFX";"4-585-y Art. Polk"
"NBMVZGIYEN";"UAZ-469 KOMENDATURA"
"NBRCNGTKZY";"DESANT. ZWIADOWCY"
"NBSBDSSWDW";"Su-24M [LGB1]"
"NBXSIIIVRT";"MiG-21MF [AA]"
"NCCGXXQDUE";"3-119-y Otd. Tank. Polk"
"NCCUBOJCEK";"#RFA  62. Heimatschutz-Brig."
"NCGIBCDXZT";"Panzer-Bat. 151"
"NCKSQTGGCS";"PTŘS FAGOT"
"NCKYTLPTQA";"AH-1S COBRA"
"NCLATBNUQL";"GVARDEITSY (SVD)"
"NCMPKIEYFV";"BRDM-2U"
"NCNVQGBJJN";"Su-17M4 [AT]"
"NCQWFGIJYT";"4-41st Infantry Rgt."
"NCSBORBJRS";"TU-143"
"NCZUZVCDYT";"SAPEURS- PARAS"
"NDAGDIMWPK";"1ST CANADIAN DIVISION"
"NDAHZDMVYP";"#UK  1st Armoured Div."
"NDAJIQXRCL";"MD-3"
"NDBXIKNMIZ";"2A18"
"NDDEELDVZM";"4-6 Baa"
"NDDXQRQAOB";"N.G. RIFLES (DRAGON)"
"NDENWJCPEF";"FALLSCHIRM. FÜH. FF"
"NDFLXPXQME";"29 Engineer Brigade"
"NDFSNZDEFG";"C1 155mm"
"NDGECFHCRC";"#UK  24 Airmobile Brigade"
"NDGORAEJWA";"LuAZ-967M SPG-9"
"NDJVSDGXST";"FV105 SULTAN"
"NDJXXVEORP";"227-y Otd. Bat. Okhrany"
"NDLCBQSUKV";"LEOPARD 1A1A2"
"NDLCSJEWBC";"1 CANADIAN DIVISION"
"NDQWHTJXBX";"6 Brygada artylerii armat"
"NDTKLPZMDF";"2-JaboG 34"
"NEAGRZJWCS";"Mi-24P"
"NEAGXJTMBJ";"Refleks"
"NEDMARMUWQ";"6 bdes"
"NEDMXTNOPI";"PZ.GRENADIER (M113)"
"NEHKRYGFTM";"Jäger-Bat. 57"
"NEPNSDWJIX";"DESANT. MOR. PKM"
"NEPZAQDRRN";"21st Ind. Flame Batt."
"NEQACQADZR";"Cuerpo Expedicionario"
"NEQLHTDAXW";"Pz.Gren.-Bat. 302"
"NERFXFDURS";"PATHFINDERS"
"NETMBBFLLJ";"SAPERI (RPO)"
"NETWUCIPIT";"3-6 pz"
"NETYUZLWVX";"PzArtillerie-Bat. 135"
"NEYSUEZZGG";"M1IP ABRAMS"
"NEZXHQNZVO";"HQ-Brunete"
"NFAZDUTPUX";"1-74. MSP"
"NFBDENWBCH";"YP-408 PWRDR"
"NFDNIALHLO";"LEOPARD 1(BE) PC"
"NFDZSTFURE";"KPz. T-72"
"NFGHFZTQIQ";"1-68. MSP"
"NFGOAOHGHB";"#DDR Rügener Gruppierung"
"NFKPRNZSCY";"Token inexistant OCQPQBOMTV dans SERIOUS_Localisation_Unites"
"NFKWSFAIZJ";"GSh-6-23"
"NFMPDNWLKF";"T-34/85M"
"NFOCWVPHMM";"L7A3"
"NFPVGKOFNW";"M1025 HUMVEE M2HB"
"NFTDUDYCCT";"STOLLY"
"NFWANBEEGH";"53-ya Zen. Rak. Brigade"
"NFWPEQRTDW";"122mm HEAT"
"NFZDPAWUCG";"vz.59 82mm"
"NFZKIXLLNK";"ALOUETTE III AS.11"
"NGAXLQAYJK";"M40A1"
"NGBZWGBXNL";"3-14. TP"
"NGJHTYVTRB";"MAG 7,62mm"
"NGJLCKWKYK";"Mi-24V [RKT1]"
"NGJQMPOMMZ";"AERO-FIRE TEAM (DRAGON)"
"NGMDADQNEN";"Jäger-Bat. 841"
"NGVQRERCPW";"Panzer-Bat. 124"
"NGWTVMSKQS";"10th Tac. Fighter Sq."
"NGZISUDHPJ";"VKK 345"
"NHBQIRMXQX";"GÉP. LÖVÉSZ"
"NHBZESDHZQ";"2-5 Baa"
"NHCQSUJYSM";"ALASKAN SNIPER"
"NHDGLJAVWE";"Su-20 [CLU]"
"NHGLLDROVO";"SABRE-6"
"NHIFEVZLAQ";"AIRBORNE ENGINEERS"
"NHKOOQHRRZ";"84. Heimatschutz-Rgt."
"NHLHFNGEKM";"KS-30"
"NHMVEYAEVH";"#RFA  7. Pz.Grenadier-Brigade"
"NHSODBFVUU";"BVP-2K"
"NHTNIBFXMN";"PALR FAGOT"
"NHTQFFCCXW";"Raketenartillerielehr-Bat. 72"
"NHVJBYFGTT";"2-170-y Gv. MSP"
"NHVSISTXJV";"2K12 KUB-M1"
"NHXTYKQWNY";"PARA. M30 107mm"
"NIAUDOXOXR";"ANTI-RADIATION MISSILE"
"NIAZBELJCU";"3-PR-20"
"NIBFQWIJFB";"2-Royal 22e Rgt."
"NIFWOQWQUO";"Fallschirm.-Bat. 252"
"NIHKJBOHAE";"SPW-40P"
"NIIPZUXYGA";"2-199-y Art. Polk"
"NIJBXXKSCV";"OT-65A VYDRA"
"NIQPJFFGAB";"2de Artillerie"
"NISNFMUWMU";"4-74. RMBr"
"NIUIOXTVCH";"126e Infanterie"
"NIUOEKYAAW";"9mm"
"NIUPKGJFFE";"UAZ-452 TAI"
"NIVFJJNGRQ";"GROUPE ANTICHAR LEGION"
"NIVLYEYZZE";"T-55AD-1M MERIDA"
"NIVSTJEQPI";"Units that provide fire support or acting as a force multiplier on the battlefield. This also includes units not specialized for a specific combat role."
"NIWLYKOTJW";"5 Brygada artylerii armat"
"NIXXLDVKLR";"2S5 GIATSINT-S"
"NIZAYXAMPN";"7. PANZERDIVISION"
"NJBNYPCRGE";"CASCAD Mk.1"
"NJKMYXUGXV";"PARA. SAS"
"NJKOIIHDXZ";"AB M1025 HUMVEE AGL"
"NJKSMHWMZZ";"AR-70"
"NJNHCXUQQO";"1-166-y Gv. MSP"
"NJNNXLKKFH";"#US  V. Corps"
"NJRLVSWLBH";"J 35Ö"
"NJSLTPXVPI";"PT-76B"
"NJVOWGVKTN";"TYP 181 FELDJÄGER"
"NJWMWTFXKP";"#RFA  20. Panzer-Brigade"
"NJXSHENHOU";"3M9M3"
"NJZUTGFOFN";"L-39ZO [RKT]"
"NKACEACFEV";"9M53K"
"NKCVFXKVSR";"Su-22M4 [CLU]"
"NKDEFKPTGD";"18-ya Gv. MSD"
"NKEDKBQJUN";"CH-135"
"NKFKKEGAZS";"4-77th Field Artillery Rgt."
"NKGCZRPVTL";"C2"
"NKRXJPIBGZ";"KRAKA AUFK."
"NKUVPXPVAH";"SKOT R-2M"
"NKVEGAAMIZ";"USMC M198 155mm"
"NLBAUUQMWG";"HJV SPEJDERE"
"NLCTUERHNK";"#US  2nd Brigade"
"NLFBMSYBMH";"CENTURION Mk.V/2"
"NLHCPJYNPU";"Teile/Pionier-Regiment 2"
"NLHUVLOYMM";"#CZ 10. Motostřelecký Pluk"
"NLIAHQXVRR";"92e Infanterie"
"NLJLFQHTAN";"3-MSR. 27"
"NLJTYRZEMB";"1. CANADIAN DIVISION"
"NLJZYGFYQR";"SAPERI (RPO)"
"NLPGYZOJUT";"Svir"
"NLSUXBXSMQ";"#US  12th Aviation Brigade"
"NLYOEPIIHS";"1-26-y Tank. Polk"
"NLZKZZWMNJ";"4-126-y Gv. Art. Polk"
"NMGCDJVFPZ";"PAL BB 77 KAWEST II"
"NMHNCSAGUW";"F 35 WDNS [CLU]"
"NMNQXRFRVQ";"M30 107mm"
"NMOMTHLGMK";"A-12,7mm"
"NMTBZZBXKG";"1-1047-y Art. Polk"
"NMTDQAQIFX";"GeWa-7"
"NMTGUDCDKV";"FüPz. T-72M1K"
"NMWVUWXBVT";"TH89 (supply)"
"NMXKEWXSXC";"20th Tac. Fighter Wing"
"NMYWJNNABU";"OT PTRK KONKURS"
"NMZWEQMHWQ";"T-54B"
"NMZYYSMESB";"#CZ 21. Tankový Pluk"
"NNABVXOHMY";"TERRIERS PIONEERS"
"NNBJDPAHLP";"2-65-y Gv. Tank. Polk"
"NNBNAXPCNE";"NSV 6U6"
"NNDXMPWNVO";"M.T.T."
"NNFYUPXZKH";"RT-61"
"NNGNWDNYCU";"M728 CEV"
"NNHRUPOKKY";"47 dar"
"NNJOBZQRML";"LEGION. MO-81-61-C 81mm"
"NNKWDFPQUY";"3-MSR. 9"
"NNOYKLGAZZ";"MP5SD"
"NNRDHIJUUT";"Unguided air-to-ground rockets are fired from aircraft and helicopters at ground targets.
A common weapon, rockets normally lack an active guidance system, separating them from missiles. A simple and easy-to-use weapon - though not very accurate - rockets are convenient in a short-range or area saturation role. Carrying various types of warheads, rockets are frequently fired from rocket pods in devastating salvoes. "
"NNSYBMZAVW";"STINGER"
"NNTEADOHMS";"SPW-70"
"NNWIIYMZYG";"AIRBORNE ENGINEERS (FLASH)"
"NNXPDJWAYV";"Esc. de Chasse 1/30 Valois"
"NNXTVKUAJX";"3-73rd Armor"
"NOCGZPEXBC";"2-26-y Tank. Polk"
"NOCRXCNUCO";"M53"
"NOFXGHUZMQ";"Panzer-Bat. 204"
"NOJLHHLWFB";"Lim-6M"
"NOJXBJHJHH";"2S12 120mm"
"NOLQPQIRDP";"Grom"
"NOOJHLOUEE";"M114 155mm"
"NOOMPXRBRO";"3-60th ADA"
"NOSVOKMKGM";"Unguided air-to-ground rockets are fired from aircraft and helicopters at ground targets.
A common weapon, rockets normally lack an active guidance system, separating them from missiles. A simple and easy-to-use weapon - though not very accurate - rockets are convenient in a short-range or area saturation role. Carrying various types of warheads, rockets are frequently fired from rocket pods in devastating salvoes. "
"NOTAALARUG";"1-JaboG 35"
"NOVGSEAZZR";"11 DYWIZJA PANCERNA"
"NOXIRYAMLV";"Line infantry normally applies to regular combat troops or formations, without any specialization or specific combat role."
"NOXYKDGABP";"Su-25 [RKT1]"
"NPAVGUNVLE";"EM-14e DBL"
"NPEHCUCWLE";"3-239-y MSP"
"NPGKCWFKDR";"#SOV  51-y Gv. Tank. Polk"
"NPIPALETQH";"M38A1C M40A1"
"NPSVDGTTMT";"FlaRak-Bat. 37"
"NQBUIFYOCB";"DESANT. KONKURS"
"NQCIIGQNVE";"MAT-49"
"NQDCIXDURY";"MECH. RIFLES LDR."
"NQFNHFVZRL";"10ste Wing"
"NQHRHVMJSX";"vz.53 x4"
"NQIEUHAMNQ";"M16A1 DMR"
"NQNBPFCFFD";"3-5. MSP"
"NQNVLJVKQC";"Mi-14PL"
"NQNYASRKUT";"#CZ 103. Tankový Pluk"
"NQOTSYDVIX";"SEA KING Mk.41"
"NQSWNMCOMI";"85-y Gv. IAP"
"NQVFIONZKN";"KS-19"
"NQWCPSVLBQ";"Flugabwehr-Rgt. 130"
"NQYQOZJOZK";"SICHERUNGS"
"NRAIQUCKJX";"925kg"
"NRBVMYHCDT";"Panzer-Bat. 321"
"NRCSAGQCGP";"Flugabwehr-Rgt. 200"
"NRDOEGDUUE";"T-72"
"NRLIFYKELX";"#DDR 20. MSD"
"NRMQDFTFPN";"M81E1"
"NRQGAGBTFU";"AMX-30 EBG"
"NRRNTLDAPD";"GATLING"
"NRSJRXAMMO";"MAG 7,62mm"
"NRTIIGIGKP";"VW T3 RMP"
"NRUSWPLZUI";"Stab-III. Korps"
"NRVDAERVIF";"216-y Zen. Rak. Polk"
"NRVMRBXCMG";"3-7. TP"
"NRZSNFBYZC";"3-23 pcz"
"NSABRAQUMC";"BUCCANEER S.2B [AT]"
"NSFINIKJOC";"L96A1"
"NSGAFTSBIY";"#US  4th (Aviation) Brigade"
"NSGCMNTOKH";"USMC RIFLEMEN (Dragon)"
"NSJFUIJKMR";"108-R"
"NSKEHVIJOD";"KS-30"
"NSKPVDKLCD";"PERO"
"NSQJXWZOLK";"Aufk.-Bataillon 8"
"NSQYUDNYGV";"AIFV-B-CP"
"NSSFSBTYDR";"GAZ-66"
"NSTMCCXQAC";"2-245-y Gv. MSP"
"NSVXVXIJVT";"S-24"
"NSWTWGZWRY";"Sprengbombe 200"
"NSXUDAKUDG";"SAMP T25"
"NSYHIPSPNM";" PRŮZ. BVP-1"
"NSZCBJGOTI";"M201A1"
"NTAPFMTXET";"M2HB 12,7mm"
"NTARNBMXHT";"M32A1"
"NTBKZIUBDT";"#DDR 17. Panzer-Rgt."
"NTFQMEYVKT";"kbk AKM"
"NTIEFFYDGT";"REZ. RAZVEDKA"
"NTKOCVZKJA";"ZPU-4"
"NTLMWVVJPP";"TERRIERS SCOUTS"
"NTLTZAGYOK";"KPZ. T-34/85M"
"NTNGRCNPHJ";"ENGINEERS (FLASH)"
"NTQZEPLRGK";"M75 PC"
"NTUXYFLQWP";"I./MSR. 16"
"NTXSWQLPGP";"FlaRak-Bat. 31"
"NUEDMGUYEZ";"PZ.BEF. LEOPARD 2A3"
"NUHGVOCTGB";"Pz.Kan. 61"
"NUHKEGFHCY";"8 Dywizja Zmechanizowana"
"NUIGLEOJPG";"Mi-24V [AT]"
"NUPFNGLOIR";"DESANT. SPG-9"
"NUPSASZXQW";"BM59"
"NUSCSQBPMY";"3-12 pz"
"NUYPKHMLZP";"#SOV 12-ya Gv. Tank. Div."
"NUYVGVRDZY";"#US  XVII. Airborne Corps"
"NUZLEJKIVB";"2-11th Arm. Cavalry Rgt."
"NVCHTWNNGZ";"Units dedicated to replenish ammo and fuel. They can also perform repairs."
"NVDCZFXHTJ";"RES. PARA-COMMANDO"
"NVGFNTOKVC";"ARTILLERIE-BRIGADE 5"
"NVGQKAMKQP";"N.G. STINGER"
"NVJPVAXKFN";"Unguided air-to-ground rockets are fired from aircraft and helicopters at ground targets.
A common weapon, rockets normally lack an active guidance system, separating them from missiles. A simple and easy-to-use weapon - though not very accurate - rockets are convenient in a short-range or area saturation role. Carrying various types of warheads, rockets are frequently fired from rocket pods in devastating salvoes. "
"NVLKGTYNIB";"FlaRak-Gruppe 41"
"NVNDCVBNWF";"29 pułk czołgów"
"NVPELVMGDO";"3-390-ya Gv. Art. Brigada"
"NVSSHDLDND";"CATI"
"NVTRIJGIRC";"M551C Shillelagh"
"NVUHXNQOSB";"ALASKAN SCOUTS"
"NVUYDKCBKA";"150mm"
"NVZBOWGGNL";"Escadre de Chasse 11"
"NWFFRRBUDC";"FlaRak-Bat. 38"
"NWGMMOHLNW";"L11A5"
"NWGPGYFGEK";"Type 62-85TC"
"NWJKAYZQHS";"75-y Gv. Zen. Art. Polk"
"NWNEUMQHLF";"16-YA GV. TANK. DIV."
"NWNITCFPYJ";"#UK RAF Wildenrath"
"NWOXZZKBRD";"PSG-1"
"NWQHSCGPOG";"#NL 43 Pantserinfanteriebrigade"
"NWRIKXJLND";"Sigint"
"NWTHEBQODU";"BERLIET GBC 8KT M2HB"
"NWTRGAONXY";"3-8. DP"
"NWUARXVFDT";"An infantry squad with a regular complement of soldiers is highly versatile in combat. Depending on their intended combat role, soldiers field a range of small arms, from assault rifles and machine guns to additional armaments such as explosives, incendiary or anti-tank weapons."
"NXBNTFHZVH";"1-65-y Gv. Tank. Polk"
"NXBZKJDHDE";"AMX-13 VCI 20mm"
"NXCRNEQQZA";"LO-1800 ZPU-2"
"NXCXKNODKA";"6e REG"
"NXCZLVDXBM";"5-41st Field Artillery Rgt."
"NXEMGIIWJH";"4-29th Field Artillery Rgt."
"NXFXAIUTKR";"A-7D CORSAIR II"
"NXHLLCRFYB";"Panzer-Bat. 203"
"NXJDXGIPEZ";"1-4-34-ya Artilleri. Div."
"NXLBQMNYTI";"Unguided air-to-ground rockets are fired from aircraft and helicopters at ground targets.
A common weapon, rockets normally lack an active guidance system, separating them from missiles. A simple and easy-to-use weapon - though not very accurate - rockets are convenient in a short-range or area saturation role. Carrying various types of warheads, rockets are frequently fired from rocket pods in devastating salvoes. "
"NXNQFFTQWE";"III. Korps"
"NXNUHLJPAI";"MiG-23BN [RKT]"
"NXODSXDXFM";"Esc. de Chasse 2/2 Côtes d'Or"
"NXOQLGBVEA";"JÄGER FÜH."
"NXPXFNGLND";"EM-13e Génie"
"NXQPCKSNLM";"#SOV 204-y Gv. MSP"
"NXRXWMABSJ";"C.12 [AA]"
"NXSAJFPRZN";"18th MP Brigade"
"NXVHDYENIF";"FUCHS FÜ.FU."
"NXVLKGMQMI";"MT-12R RUTA"
"NXWNWLUUZS";"DESANT. UAZ-3151 KONKURS"
"NXYGEFYXVQ";"M126E1"
"NXYMOLLODD";"AMX-10 RC SB LEGION"
"NXZNMJHTEX";"492nd Tac. Fighter Sq."
"NYAANRRRGB";"Garand"
"NYBRKWILYU";"5-68th Armored Bat."
"NYBZOPZDST";"5E DIVISIE"
"NYCBAQYPYL";"FUSILEROS (BMR) MANDO"
"NYHAXGUZFE";"MARINES (AT-4)"
"NYLOPSFNAG";"EXPLORADORES"
"NYPGWBSBYP";"KONKURS-M"
"NYPNRWGUPP";"RF-4E [HE]"
"NYPVMNEYUQ";"T-55AM2K3"
"NYQJAZTLVX";"MOR. REOSTAT"
"NYTCPYZUFJ";"1-PR-22"
"NYUBYYWMHW";"2-275-y Gv. MSP"
"NYUKLXHLWQ";"1-103. TP"
"NYUWKHFRSU";"PIONIER"
"NYWFZTHNPG";"MFRW BM-21 [NPLM]"
"NYWNUWMIKA";"CAV. TROOPERS (AT-4)"
"NYXTELMHUW";"SPETSNAZ"
"NYYBSNJEYP";"MT-LB"
"NZFKDLJVDS";"MOT.-SCHÜTZEN"
"NZGQIAMLCO";"#RFA  26. Luftlande-Brigade"
"NZIJZUIXWN";"M68A1"
"NZSMCFNSCY";"FV721 FOX"
"NZWXQNJFDX";"ANTI-TANK ROCKET LAUNCH."
"NZZZQUFXTZ";"2. PANZERGREN "
"Napalm";"Napalm"
"OAAVHAUOJE";"3-199-y Art. Polk"
"OABBNLHTWF";"M728A1 CEV"
"OAECFSLOTG";"UH-1D"
"OAFBKOCXJS";"MOT.-SCHÜTZEN FÜH."
"OALPFFPKHI";"_DEPREC"
"OANMCKJMLG";"3-4-34-ya Artilleri. Div."
"OANSKBSUFI";"M113A3 DRAGON"
"OANWGSMZJO";"Plamen-A"
"OAPMIAVHMF";"TOW-2A"
"OAPNZQMLMD";"Stab.-19. MSD"
"OAPQNOUETO";"AKS-74U"
"OAQYKODKFQ";"SIGINT units will automatically detect enemy units within two separate detection ranges, even when lacking line of sight. A different label is shown depending on the range without revealing the type or exact location of the enemy unit. 

SIGINT units cannot detect enemy units featuring the Special Forces or False Flag trait."
"OATMQBEEHZ";"2-4. MSP"
"OAWFADJIZI";"37mm"
"OAZHUMLVDT";"MOTOSTRELKI"
"OAZOQIOGJD";"LEOPARD 2A1"
"OAZVXBNFZN";"3-33 pz"
"OBAZOESJOR";"A-19"
"OBBYLTPNHT";"PPK KONKURS"
"OBCJXLXRCB";"Type 59"
"OBCNNCFBQK";"75-y otd. Tank. Bat."
"OBLWKLLFEC";"MK-20 Rockeye II"
"OBOKXTNFNA";"CENTURION Mk.5/2"
"OBPBHVSCVY";"#POL 3. DLMB"
"OBRCUNGRKL";"PULEMETCHIKI"
"OBSQQPAYMY";"MG3"
"OBUJMSLAAU";"Counter-Battery Radar"
"OBUYRNPHXH";"30. Stíhací Bomb. pluk"
"OBVRBEEAVO";"I./MSR. 7"
"OBVTCZRHCR";"BMR-PP LAG"
"OBVTWTKERX";"FALLSCHIRM-RESERVISTEN"
"OCBSBJSAJZ";"Tampella"
"OCCTUGSZPQ";"MIRAGE 5 F [CLU]"
"OCFLQCXKGP";"24 pułk czołgów"
