"TOKEN";"REFTEXT"
"NCQWFGIJYT";"4-41st Infantry Rgt."
"NCSBORBJRS";"TU-143"
"NCZUZVCDYT";"SAPEURS- PARAS"
"NDAGDIMWPK";"1ST CANADIAN DIVISION"
"NDAHZDMVYP";"#UK  1st Armoured Div."
"NDAJIQXRCL";"MD-3"
"NDBXIKNMIZ";"2A18"
"NDDEELDVZM";"4-6 Baa"
"NDDXQRQAOB";"주방위군 소총병 (DRAGON)"
"NDENWJCPEF";"FALLSCHIRM. FÜH. FF"
"NDFLXPXQME";"29 Engineer Brigade"
"NDFSNZDEFG";"C1 155mm"
"NDGECFHCRC";"#UK  24 Airmobile Brigade"
"NDGORAEJWA";"LuAZ-967M SPG-9"
"NDJVSDGXST";"FV105 SULTAN"
"NDJXXVEORP";"227-y Otd. Bat. Okhrany"
"NDLCBQSUKV";"LEOPARD 1A1A2"
"NDLCSJEWBC";"1 CANADIAN DIVISION"
"NDQWHTJXBX";"6 Brygada artylerii armat"
"NDTKLPZMDF";"2-JaboG 34"
"NEAGRZJWCS";"Mi-24P"
"NEAGXJTMBJ";"Refleks"
"NEDMARMUWQ";"6 bdes"
"NEDMXTNOPI";"PZ.GRENADIER (M113)"
"NEHKRYGFTM";"Jäger-Bat. 57"
"NEPNSDWJIX";"DESANT. MOR. PKM"
"NEPZAQDRRN";"21st Ind. Flame Batt."
"NEQACQADZR";"Cuerpo Expedicionario"
"NEQLHTDAXW";"Pz.Gren.-Bat. 302"
"NERFXFDURS";"PATHFINDERS"
"NETMBBFLLJ";"SAPERI (RPO)"
"NETWUCIPIT";"3-6 pz"
"NETYUZLWVX";"PzArtillerie-Bat. 135"
"NEYSUEZZGG";"M1IP ABRAMS"
"NEZXHQNZVO";"HQ-Brunete"
"NFAZDUTPUX";"1-74. MSP"
"NFBDENWBCH";"YP-408 PWRDR"
"NFDNIALHLO";"LEOPARD 1(BE) PC"
"NFDZSTFURE";"KPz. T-72"
"NFGHFZTQIQ";"1-68. MSP"
"NFGOAOHGHB";"#DDR Rügener Gruppierung"
"NFKPRNZSCY";"Token inexistant OCQPQBOMTV dans SERIOUS_Localisation_Unites"
"NFKWSFAIZJ";"GSh-6-23"
"NFMPDNWLKF";"T-34/85M"
"NFOCWVPHMM";"L7A3"
"NFPVGKOFNW";"M1025 HUMVEE M2HB"
"NFTDUDYCCT";"STOLLY"
"NFWANBEEGH";"53-ya Zen. Rak. Brigade"
"NFWPEQRTDW";"122mm HEAT"
"NFZDPAWUCG";"vz.59 82mm"
"NFZKIXLLNK";"ALOUETTE III AS.11"
"NGAXLQAYJK";"M40A1"
"NGBZWGBXNL";"3-14. TP"
"NGJHTYVTRB";"MAG 7,62mm"
"NGJLCKWKYK";"Mi-24V [RKT1]"
"NGJQMPOMMZ";"공중기동 화력조 (DRAGON)"
"NGMDADQNEN";"Jäger-Bat. 841"
"NGVQRERCPW";"Panzer-Bat. 124"
"NGWTVMSKQS";"10th Tac. Fighter Sq."
"NGZISUDHPJ";"VKK 345"
"NHBQIRMXQX";"GÉP. LÖVÉSZ"
"NHBZESDHZQ";"2-5 Baa"
"NHCQSUJYSM";"알래스카 저격수"
"NHDGLJAVWE";"Su-20 [CLU]"
"NHGLLDROVO";"SABRE-6"
"NHIFEVZLAQ";"공수공병"
"NHKOOQHRRZ";"84. Heimatschutz-Rgt."
"NHLHFNGEKM";"KS-30"
"NHMVEYAEVH";"#RFA  7. Pz.Grenadier-Brigade"
"NHSODBFVUU";"BVP-2K"
"NHTNIBFXMN";"PALR FAGOT"
"NHTQFFCCXW";"Raketenartillerielehr-Bat. 72"
"NHVJBYFGTT";"2-170-y Gv. MSP"
"NHVSISTXJV";"2K12 KUB-M1"
"NHXTYKQWNY";"PARA. M30 107mm"
"NIAUDOXOXR";"대레이더 미사일"
"NIAZBELJCU";"3-PR-20"
"NIBFQWIJFB";"2-Royal 22e Rgt."
"NIFWOQWQUO";"Fallschirm.-Bat. 252"
"NIHKJBOHAE";"SPW-40P"
"NIIPZUXYGA";"2-199-y Art. Polk"
"NIJBXXKSCV";"OT-65A VYDRA"
"NIQPJFFGAB";"2de Artillerie"
"NISNFMUWMU";"4-74. RMBr"
"NIUIOXTVCH";"126e Infanterie"
"NIUOEKYAAW";"9mm"
"NIUPKGJFFE";"UAZ-452 TAI"
"NIVFJJNGRQ";"GROUPE ANTICHAR LEGION"
"NIVLYEYZZE";"T-55AD-1M MERIDA"
"NIVSTJEQPI";"전장에서 화력지원을 제공하거나 전투력 증폭 역할을 하는 유닛입니다. 특정 전투임무에 전문화되지 않은 지원유닛도 이 범주에 포함됩니다."
"NIWLYKOTJW";"5 Brygada artylerii armat"
"NIXXLDVKLR";"2S5 GIATSINT-S"
"NIZAYXAMPN";"7. PANZERDIVISION"
"NJBNYPCRGE";"CASCAD Mk.1"
"NJKMYXUGXV";"PARA. SAS"
"NJKOIIHDXZ";"AB M1025 HUMVEE AGL"
"NJKSMHWMZZ";"AR-70"
"NJNHCXUQQO";"1-166-y Gv. MSP"
"NJNNXLKKFH";"#US  V. Corps"
"NJRLVSWLBH";"J 35Ö"
"NJSLTPXVPI";"PT-76B"
"NJVOWGVKTN";"TYP 181 FELDJÄGER"
"NJWMWTFXKP";"#RFA  20. Panzer-Brigade"
"NJXSHENHOU";"3M9M3"
"NJZUTGFOFN";"L-39ZO [RKT]"
"NKACEACFEV";"9M53K"
"NKCVFXKVSR";"Su-22M4 [CLU]"
"NKDEFKPTGD";"18-ya Gv. MSD"
"NKEDKBQJUN";"CH-135"
"NKFKKEGAZS";"4-77th Field Artillery Rgt."
"NKGCZRPVTL";"C2"
"NKRXJPIBGZ";"KRAKA AUFK."
"NKUVPXPVAH";"SKOT R-2M"
"NKVEGAAMIZ";"USMC M198 155mm"
"NLBAUUQMWG";"HJV SPEJDERE"
"NLCTUERHNK";"#US  2nd Brigade"
"NLFBMSYBMH";"CENTURION Mk.V/2"
"NLHCPJYNPU";"Teile/Pionier-Regiment 2"
"NLHUVLOYMM";"#CZ 10. Motostřelecký Pluk"
"NLIAHQXVRR";"92e Infanterie"
"NLJLFQHTAN";"3-MSR. 27"
"NLJTYRZEMB";"1. CANADIAN DIVISION"
"NLJZYGFYQR";"SAPERI (RPO)"
"NLPGYZOJUT";"Svir"
"NLSUXBXSMQ";"#US  12th Aviation Brigade"
"NLYOEPIIHS";"1-26-y Tank. Polk"
"NLZKZZWMNJ";"4-126-y Gv. Art. Polk"
"NMGCDJVFPZ";"PAL BB 77 KAWEST II"
"NMHNCSAGUW";"F 35 WDNS [CLU]"
"NMNQXRFRVQ";"M30 107mm"
"NMOMTHLGMK";"A-12,7mm"
"NMTBZZBXKG";"1-1047-y Art. Polk"
"NMTDQAQIFX";"GeWa-7"
"NMTGUDCDKV";"FüPz. T-72M1K"
"NMWVUWXBVT";"TH89 (supply)"
"NMXKEWXSXC";"20th Tac. Fighter Wing"
"NMYWJNNABU";"OT PTRK KONKURS"
"NMZWEQMHWQ";"T-54B"
"NMZYYSMESB";"#CZ 21. Tankový Pluk"
"NNABVXOHMY";"TERRIERS PIONEERS"
"NNBJDPAHLP";"2-65-y Gv. Tank. Polk"
"NNBNAXPCNE";"NSV 6U6"
"NNDXMPWNVO";"M.T.T."
"NNFYUPXZKH";"RT-61"
"NNGNWDNYCU";"M728 CEV"
"NNHRUPOKKY";"47 dar"
"NNJOBZQRML";"LEGION. MO-81-61-C 81mm"
"NNKWDFPQUY";"3-MSR. 9"
"NNOYKLGAZZ";"MP5SD"
"NNRDHIJUUT";"무유도 공대지 로켓은 항공기와 헬리콥터에서 지상 표적을 향해 발사합니다.
흔히 쓰이는 로켓은 일반적으로 능동 유도 체계가 없어 미사일과 구별됩니다. 단순하고 사용하기 쉬운 대신 정확도는 높지 않지만, 단거리 공격이나 지역 포화에 편리합니다. 다양한 탄두를 탑재하며 로켓 포드에서 일제사격하여 막대한 화력을 퍼붓는 경우가 많습니다."
"NNSYBMZAVW";"STINGER"
"NNTEADOHMS";"SPW-70"
"NNWIIYMZYG";"공수공병 (FLASH)"
"NNXPDJWAYV";"Esc. de Chasse 1/30 Valois"
"NNXTVKUAJX";"3-73rd Armor"
"NOCGZPEXBC";"2-26-y Tank. Polk"
"NOCRXCNUCO";"M53"
"NOFXGHUZMQ";"Panzer-Bat. 204"
"NOJLHHLWFB";"Lim-6M"
"NOJXBJHJHH";"2S12 120mm"
"NOLQPQIRDP";"Grom"
"NOOJHLOUEE";"M114 155mm"
"NOOMPXRBRO";"3-60th ADA"
"NOSVOKMKGM";"무유도 공대지 로켓은 항공기와 헬리콥터에서 지상 표적을 향해 발사합니다.
흔히 쓰이는 로켓은 일반적으로 능동 유도 체계가 없어 미사일과 구별됩니다. 단순하고 사용하기 쉬운 대신 정확도는 높지 않지만, 단거리 공격이나 지역 포화에 편리합니다. 다양한 탄두를 탑재하며 로켓 포드에서 일제사격하여 막대한 화력을 퍼붓는 경우가 많습니다."
"NOTAALARUG";"1-JaboG 35"
"NOVGSEAZZR";"11 DYWIZJA PANCERNA"
"NOXIRYAMLV";"일반보병은 보통 별도의 전문화나 특정 전투역할 없이 기본적인 전투임무를 수행하는 정규 병력 또는 편성을 뜻합니다."
"NOXYKDGABP";"Su-25 [RKT1]"
"NPAVGUNVLE";"EM-14e DBL"
"NPEHCUCWLE";"3-239-y MSP"
"NPGKCWFKDR";"#SOV  51-y Gv. Tank. Polk"
"NPIPALETQH";"M38A1C M40A1"
"NPSVDGTTMT";"FlaRak-Bat. 37"
"NQBUIFYOCB";"DESANT. KONKURS"
"NQCIIGQNVE";"MAT-49"
"NQDCIXDURY";"기계화소총병 지휘관"
"NQFNHFVZRL";"10ste Wing"
"NQHRHVMJSX";"vz.53 x4"
"NQIEUHAMNQ";"M16A1 DMR"
"NQNBPFCFFD";"3-5. MSP"
"NQNVLJVKQC";"Mi-14PL"
"NQNYASRKUT";"#CZ 103. Tankový Pluk"
"NQOTSYDVIX";"SEA KING Mk.41"
"NQSWNMCOMI";"85-y Gv. IAP"
"NQVFIONZKN";"KS-19"
"NQWCPSVLBQ";"Flugabwehr-Rgt. 130"
"NQYQOZJOZK";"SICHERUNGS"
"NRAIQUCKJX";"925kg"
"NRBVMYHCDT";"Panzer-Bat. 321"
"NRCSAGQCGP";"Flugabwehr-Rgt. 200"
"NRDOEGDUUE";"T-72"
"NRLIFYKELX";"#DDR 20. MSD"
"NRMQDFTFPN";"M81E1"
"NRQGAGBTFU";"AMX-30 EBG"
"NRRNTLDAPD";"GATLING"
"NRSJRXAMMO";"MAG 7,62mm"
"NRTIIGIGKP";"VW T3 RMP"
"NRUSWPLZUI";"Stab-III. Korps"
"NRVDAERVIF";"216-y Zen. Rak. Polk"
"NRVMRBXCMG";"3-7. TP"
"NRZSNFBYZC";"3-23 pcz"
"NSABRAQUMC";"BUCCANEER S.2B [AT]"
"NSFINIKJOC";"L96A1"
"NSGAFTSBIY";"#US  4th (Aviation) Brigade"
"NSGCMNTOKH";"USMC RIFLEMEN (Dragon)"
"NSJFUIJKMR";"108-R"
"NSKEHVIJOD";"KS-30"
"NSKPVDKLCD";"PERO"
"NSQJXWZOLK";"Aufk.-Bataillon 8"
"NSQYUDNYGV";"AIFV-B-CP"
"NSSFSBTYDR";"GAZ-66"
"NSTMCCXQAC";"2-245-y Gv. MSP"
"NSVXVXIJVT";"S-24"
"NSWTWGZWRY";"Sprengbombe 200"
"NSXUDAKUDG";"SAMP T25"
"NSYHIPSPNM";" PRŮZ. BVP-1"
"NSZCBJGOTI";"M201A1"
"NTAPFMTXET";"M2HB 12,7mm"
"NTARNBMXHT";"M32A1"
"NTBKZIUBDT";"#DDR 17. Panzer-Rgt."
"NTFQMEYVKT";"kbk AKM"
"NTIEFFYDGT";"REZ. RAZVEDKA"
"NTKOCVZKJA";"ZPU-4"
"NTLMWVVJPP";"TERRIERS SCOUTS"
"NTLTZAGYOK";"KPZ. T-34/85M"
"NTNGRCNPHJ";"공병 (FLASH)"
"NTQZEPLRGK";"M75 PC"
"NTUXYFLQWP";"I./MSR. 16"
"NTXSWQLPGP";"FlaRak-Bat. 31"
"NUEDMGUYEZ";"PZ.BEF. LEOPARD 2A3"
"NUHGVOCTGB";"Pz.Kan. 61"
"NUHKEGFHCY";"8 Dywizja Zmechanizowana"
"NUIGLEOJPG";"Mi-24V [AT]"
"NUPFNGLOIR";"DESANT. SPG-9"
"NUPSASZXQW";"BM59"
"NUSCSQBPMY";"3-12 pz"
"NUYPKHMLZP";"#SOV 12-ya Gv. Tank. Div."
"NUYVGVRDZY";"#US 제17공수군단"
"NUZLEJKIVB";"2-11th Arm. Cavalry Rgt."
"NVCHTWNNGZ";"연료를 보급할 수 있는 보급 유닛입니다."
"NVDCZFXHTJ";"예비 공수 코만도"
"NVGFNTOKVC";"ARTILLERIE-BRIGADE 5"
"NVGQKAMKQP";"N.G. STINGER"
"NVJPVAXKFN";"무유도 공대지 로켓은 항공기와 헬리콥터에서 지상 표적을 향해 발사합니다.
흔히 쓰이는 로켓은 일반적으로 능동 유도 체계가 없어 미사일과 구별됩니다. 단순하고 사용하기 쉬운 대신 정확도는 높지 않지만, 단거리 공격이나 지역 포화에 편리합니다. 다양한 탄두를 탑재하며 로켓 포드에서 일제사격하여 막대한 화력을 퍼붓는 경우가 많습니다."
"NVLKGTYNIB";"FlaRak-Gruppe 41"
"NVNDCVBNWF";"29 pułk czołgów"
"NVPELVMGDO";"3-390-ya Gv. Art. Brigada"
"NVSSHDLDND";"CATI"
"NVTRIJGIRC";"M551C Shillelagh"
"NVUHXNQOSB";"ALASKAN SCOUTS"
"NVUYDKCBKA";"150mm"
"NVZBOWGGNL";"Escadre de Chasse 11"
"NWFFRRBUDC";"FlaRak-Bat. 38"
"NWGMMOHLNW";"L11A5"
"NWGPGYFGEK";"Type 62-85TC"
"NWJKAYZQHS";"75-y Gv. Zen. Art. Polk"
"NWNEUMQHLF";"16-YA GV. TANK. DIV."
"NWNITCFPYJ";"#UK RAF Wildenrath"
"NWOXZZKBRD";"PSG-1"
"NWQHSCGPOG";"#NL 43 Pantserinfanteriebrigade"
"NWRIKXJLND";"Sigint"
"NWTHEBQODU";"BERLIET GBC 8KT M2HB"
"NWTRGAONXY";"3-8. DP"
"NWUARXVFDT";"정규 인원으로 편성된 보병분대는 전투에서 활용도가 높습니다. 임무에 따라 병사들은 돌격소총과 기관총 같은 소화기뿐 아니라 폭발물, 소이무기, 대전차무기 등 다양한 추가무장을 사용합니다."
"NXBNTFHZVH";"1-65-y Gv. Tank. Polk"
"NXBZKJDHDE";"AMX-13 VCI 20mm"
"NXCRNEQQZA";"LO-1800 ZPU-2"
"NXCXKNODKA";"6e REG"
"NXCZLVDXBM";"5-41st Field Artillery Rgt."
"NXEMGIIWJH";"4-29th Field Artillery Rgt."
"NXFXAIUTKR";"A-7D CORSAIR II"
"NXHLLCRFYB";"Panzer-Bat. 203"
"NXJDXGIPEZ";"1-4-34-ya Artilleri. Div."
"NXLBQMNYTI";"무유도 공대지 로켓은 항공기와 헬리콥터에서 지상 표적을 향해 발사합니다.
흔히 쓰이는 로켓은 일반적으로 능동 유도 체계가 없어 미사일과 구별됩니다. 단순하고 사용하기 쉬운 대신 정확도는 높지 않지만, 단거리 공격이나 지역 포화에 편리합니다. 다양한 탄두를 탑재하며 로켓 포드에서 일제사격하여 막대한 화력을 퍼붓는 경우가 많습니다."
"NXNQFFTQWE";"III. Korps"
"NXNUHLJPAI";"MiG-23BN [RKT]"
"NXODSXDXFM";"Esc. de Chasse 2/2 Côtes d'Or"
"NXOQLGBVEA";"JÄGER FÜH."
"NXPXFNGLND";"EM-13e Génie"
"NXQPCKSNLM";"#SOV 204-y Gv. MSP"
"NXRXWMABSJ";"C.12 [AA]"
"NXSAJFPRZN";"18th MP Brigade"
"NXVHDYENIF";"FUCHS FÜ.FU."
"NXVLKGMQMI";"MT-12R RUTA"
"NXWNWLUUZS";"DESANT. UAZ-3151 KONKURS"
"NXYGEFYXVQ";"M126E1"
"NXYMOLLODD";"AMX-10 RC SB LEGION"
"NXZNMJHTEX";"492nd Tac. Fighter Sq."
"NYAANRRRGB";"Garand"
"NYBRKWILYU";"5-68th Armored Bat."
"NYBZOPZDST";"5E DIVISIE"
"NYCBAQYPYL";"FUSILEROS (BMR) MANDO"
"NYHAXGUZFE";"MARINES (AT-4)"
"NYLOPSFNAG";"EXPLORADORES"
"NYPGWBSBYP";"KONKURS-M"
"NYPNRWGUPP";"RF-4E [HE]"
"NYPVMNEYUQ";"T-55AM2K3"
"NYQJAZTLVX";"MOR. REOSTAT"
"NYTCPYZUFJ";"1-PR-22"
"NYUBYYWMHW";"2-275-y Gv. MSP"
"NYUKLXHLWQ";"1-103. TP"
"NYUWKHFRSU";"PIONIER"
"NYWFZTHNPG";"MFRW BM-21 [NPLM]"
"NYWNUWMIKA";"CAV. TROOPERS (AT-4)"
"NYXTELMHUW";"SPETSNAZ"
"NYYBSNJEYP";"MT-LB"
"NZFKDLJVDS";"MOT.-SCHÜTZEN"
"NZGQIAMLCO";"#RFA  26. Luftlande-Brigade"
"NZIJZUIXWN";"M68A1"
"NZSMCFNSCY";"FV721 FOX"
"NZWXQNJFDX";"대전차 로켓발사기"
"NZZZQUFXTZ";"2. PANZERGREN "
"Napalm";"Napalm"
"OAAVHAUOJE";"3-199-y Art. Polk"
"OABBNLHTWF";"M728A1 CEV"
"OAECFSLOTG";"UH-1D"
"OAFBKOCXJS";"MOT.-SCHÜTZEN FÜH."
"OALPFFPKHI";"_DEPREC"
"OANMCKJMLG";"3-4-34-ya Artilleri. Div."
"OANSKBSUFI";"M113A3 DRAGON"
"OANWGSMZJO";"Plamen-A"
"OAPMIAVHMF";"TOW-2A"
"OAPNZQMLMD";"Stab.-19. MSD"
"OAPQNOUETO";"AKS-74U"
"OAQYKODKFQ";"SIGINT 유닛은 시야선이 없어도 서로 다른 두 탐지범위 안의 적 유닛을 자동으로 탐지합니다. 거리에 따라 서로 다른 표식을 표시하지만 적 유닛의 종류나 정확한 위치는 공개하지 않습니다.

SIGINT 유닛은 Special Forces 또는 False Flag 특성을 지닌 적 유닛을 탐지할 수 없습니다."
"OATMQBEEHZ";"2-4. MSP"
"OAWFADJIZI";"37mm"
"OAZHUMLVDT";"MOTOSTRELKI"
"OAZOQIOGJD";"LEOPARD 2A1"
"OAZVXBNFZN";"3-33 pz"
"OBAZOESJOR";"A-19"
"OBBYLTPNHT";"PPK KONKURS"
"OBCJXLXRCB";"Type 59"
"OBCNNCFBQK";"75-y otd. Tank. Bat."
"OBLWKLLFEC";"MK-20 Rockeye II"
"OBOKXTNFNA";"CENTURION Mk.5/2"
"OBPBHVSCVY";"#POL 3. DLMB"
"OBRCUNGRKL";"PULEMETCHIKI"
"OBSQQPAYMY";"MG3"
"OBUJMSLAAU";"대포병 레이더"
"OBUYRNPHXH";"30. Stíhací Bomb. pluk"
"OBVRBEEAVO";"I./MSR. 7"
"OBVTCZRHCR";"BMR-PP LAG"
"OBVTWTKERX";"FALLSCHIRM-RESERVISTEN"
"OCBSBJSAJZ";"Tampella"
"OCCTUGSZPQ";"MIRAGE 5 F [CLU]"
"OCFLQCXKGP";"24 pułk czołgów"
"OCGGESEPCA";"D-10S"
"OCGGIGRLZY";"3-36. DP"
"OCKGYSXDYE";"1-5. MSP"
"OCPFWAOBXG";"25e Rgt. d'Artillerie"
"OCPGDGZMSK";"Panzer-Bat. 241"
"OCQPQBOMTV";"AIM-9L"
"OCSFXTGKBN";"ASU-85 DOW."
"OCSZCDLSOJ";"BLOODHOUND MK.2"
"OCTKILDSRM";"#CZ 33. Tankový Pluk"
"OCVIBGJGNY";"FAB-500"
"OCWYUFOWDP";"M9-7"
"OCXEUDXHQY";"2-69th Armored Bat."
"ODABZEUXLL";"2-286-y Gv. MSP"
"ODGCIQBSGK";"CBU-72"
"ODHTTGZWMM";"I./PR-16"
"ODIDUFYKYK";"IRM ZHUK"
"ODLTYORIBR";"509th Tac. Fighter Sq."
"ODMFHTKFBW";"307-ya Gv. Artilleri. Brigada (-)"
"ODNBGQOEVY";"#RFA  3. Panzer-Brigade"
"ODNLEZAPMC";"Stab-1. Panzerdiv."
"ODPPNIUOYS";"무유도 폭탄"
"ODRMQQJCWX";"UAZ-469 KPV"
"ODTFDYQAIB";"CM60A1 (smoke)"
"ODVUWCOSRB";"CN-105 F1"
"OEAADATIMV";"ZÁSOBOVACÍ T815"
"OEAXWCOZOU";"ZPU-4"
"OECGAKHGMT";"2B9 VASILEK"
"OECSBKWYZK";"BO-105M VBH"
"OEDXTFNTIW";"JBG-28"
"OEEQXOGQGQ";"3e Chasseurs"
"OEGMTGGSSE";"Mi-2"
"OEGRUZFHBR";"1-4th Cavalry Sq."
"OEGTIDUSSN";"STAR-266 ZAOP."
"OEHMZNHOWJ";"2-45-y Gv. Tank. Polk"
"OEJWFBMZES";"3M9M3"
"OEKJWNUAMU";"M2 BRADLEY IFV"
"OEMJIOCEXZ";"3-4 pa"
"OEQHEBBHRB";"ENGINEERS (M67)"
"OEQPYQKJYA";"RPG-76 Komar"
"OEVMDLFDUG";"SZVD"
"OEXFMFZBFF";"Stab./7. Panzerdivision"
"OEYCVOIQCQ";"3-9. MSP"
"OEYKIFZTHM";"BLU-95"
"OFLXWVUNGG";"REZERWISCI"
"OFMLPFCEUX";"Pionier-Rgt. 73"
"OFMNFDDNPZ";"Place Holder"
"OFPKMCPWNX";"USMC M110A2"
"OFRYKBDCLI";"Canadian Forces Europe"
"OFSFZJLADO";"Stab-11. PzGrenadier-Div."
"OFSXYEQCDF";"1-71. KDBr"
"OFVAOIVLRN";"Artillerie-Bat. 645"
"OFXXIRVVJL";"Mi-24V [AA]"
"OFYKLAIMJA";"M1919"
"OGBWGZBJQI";"MG3"
"OGCTSXJKVC";"AIM-9M"
"OGFVVQHJHL";"T-64A Obr. 83"
"OGHALCNRYG";"DShKM"
"OGIVZYRNWE";"ILTIS M2HB"
"OGNLNTGETI";"#RFA  3. Flugabwehr-Kdo"
"OGOTIKKOYZ";"#UK  12th Armoured Brigade"
"OGRDRQFQOG";"11. PZ.GRENADIER-DIVISION"
"OGRGURFNXU";"SHPz"
"OGTCGKSXPT";"SPETSNAZ KOM."
"OGUGFNADOR";"Su-22M4 [RKT]"
"OGUNVXTNLM";"이 유닛은 고성능 레이저 표적지시기를 장비합니다. 운용자는 시야 안의 표적에 레이저를 조사할 수 있으며, 해당 표적은 레이저 유도탄약으로 더 정확하게 공격할 수 있습니다."
"OHBCXMWFRF";"M68 (M833)"
"OHEMLXJBXZ";"B-10"
"OHESDACIOE";"A-6E SWIP [AT]"
"OHEYJWNBAH";"5 Hvy. Rgt. RA"
"OHHAUZRGMN";"DESANT. 6U6 12,7mm"
"OHINECYFHS";"STINGER"
"OHJMCUBTWS";"#DDR 8. MSD"
"OHLMHUGSZG";"Panzer-Bat. 364"
"OHLWYQMOWY";"OTDELENIE PODDERZHKI"
"OHMXMVNJOV";"#CZ 57. Motostřelecký Pluk"
"OHNFKPPUTD";"VBL PC"
"OHUUGRGMVF";"2A16M"
"OHVPIZZPET";"M101 105mm"
"OHWCGGHJGF";"#DDR 18. Mot.-Schützen-Rgt."
"OHWFBKFZVP";"M113A2 SUPPLY"
"OHZBQJCGKD";"KËMBËSORIA E MEKANIZUAR"
"OHZZUKXFXN";"AMX-10 RC LEGION"
"OIDATPJCUT";"I./MSR. 15"
"OIDUUIVSYW";"DESANT. BELOZOR"
"OIESDAEBCJ";"UNIMOG U1350L LOG."
"OIFBJPEKTP";"C.12 [CLUS]"
"OIFGDYQFKP";"Oerlikon KBA"
"OIFVOVUFYW";"MiG-21MF [RKT2]"
"OIGDOBGZNS";"SF.260W MAG"
"OIIYIAOOYG";"AMX-30 B2 PC"
"OIMFUULCGD";"4-4-34-ya Artilleri. Div."
"OINCVZREAT";"SPW-40P2"
"OINHAGVXHV";"Brigada de Cab. Jarama"
"OINSPOJLUB";"9M311"
"OIPAFBMIBL";"1-51-y Gv. Tank. Polk"
"OIRLNHCTNV";"MOTOSTRELKI (BMP)"
"OIWKELPGIY";"Drozd"
"OJBMVUIRGH";"#RFA  III. WBK"
"OJCVUVYNHK";"931-Y ORAP"
"OJERIJXEXJ";"MiG-23BN [HE]"
"OJIZIVMTFT";"Zwillinge MK 20 Rh 202"
"OJJNOMTAOX";"UNIMOG S404 LOG."
"OJKHAGCWRN";"#BEL Belgische Luchtmacht"
"OJLOPMCYUT";"122-JROF-L"
"OJPEJSQPXB";"SUPER PUMA"
"OJPVKSQXOU";"Su-7BKŁ [HE]"
"OJRDTXQHUA";"#SOV 16-ya Gv. IAD"
"OJVAKVAHDE";"#CAN Canadian Forces Europe"
"OJVDOMNSKH";"PLK KS-30 130mm"
"OJWMXBRPQJ";"12th Aviation Brigade"
"OJXJEQCKQP";"FlamPz. TO-55"
"OJXNWJBGGZ";"2-13 pz"
"OJYMAGOFJX";"1-308-ya Artilleri. Brigada"
"OJZIMECUCU";"56-YA OG DESANTNO-SHTURMOVAYA BRIG."
"OKATXSQZWS";"M2A2 BRADLEY IFV"
"OKBYHODGQG";"화력조 (DRAGON)"
"OKDLJCQZCI";"SANTANA PM"
"OKFPVTULZS";"1-104. MSP"
"OKHCGPJBHQ";"2-3rd Field Artillery Rgt."
"OKHYSASGMM";"2 ARMIA"
"OKKNBAPJCH";"CN 90 F3"
"OKKRUAGTYC";"Flugabwehr-Rgt. 100"
"OKNTMVGBET";"무반동포는 화력지원을 위해 운용하는 휴대식 또는 공용화기이며 장갑표적과 보병을 공격할 수 있습니다. 무유도 로켓추진 대전차탄을 발사하여 일반 병사에게 적 전차나 보병을 무력화할 수 있는 효율적이고 휴대 가능한 화력을 제공합니다. 사거리가 짧으므로 매복이나 건물·숲 같은 엄폐지에서 사용할 때 가장 효과적입니다."
"OKPSZNGMPP";"LIGHT RIFLES (AT-4)"
"OKXRJCNNRE";"CH-54B TARHE SUPPLY"
"OKXYXLOMIR";"HEIMAT-AUFKLÄRER"
"OLBWROBQLW";"27 pułk czołgów"
"OLCXUCGJQC";"DESANTNIKI"
"OLFVZLWQDO";"HOT-1"
"OLJOLBCCKO";"5-16th Mech. Infantry"
"OLMZLRAENM";"BEVEILIGING"
"OLPZRHXAJQ";"D-44"
"OLSEBDKBLL";"ZÁLOŽNÍCI (T21)"
"OLVSMEBNEF";"GAZELLE HOT"
"OLWGKBGSMI";"Mk 83"
"OLWMISTTHC";"TAI"
"OLXFPQGKMB";"B16"
"OMFCQWORCN";"HU.21"
"OMFJWRFBEW";"BIN-375"
"OMFMTLIBHJ";"1-278-y Gv. MSP"
"OMJLECIVSH";"TOW"
"OMKIOHVTGU";"F-4E PHANTOM II [AT]"
"OMMEPXPUQA";"1-55. MSP"
"OMOOYNTJPA";"2-87-y Art. Polk"
"OMORVBNOLN";"AN/M3 Browning .50"
"OMRDTDBYQW";"재머 유닛은 효과범위 안에서 레이더를 사용하는 모든 적 정찰유닛의 관측 능력을 낮추고, GSR 활성화를 막으며, 포병의 사격교정 효과를 무효화합니다."
"OMTSJNEUSG";"VI,/Royal Rgt. of Fusiliers (V)"
"OMUDUAEVHN";"Jäger-Bat. 941"
"OMVDOYEZUP";"N.G. M29 81mm"
"OMWYSMREXP";"#CZ 13. Tanková Divize"
"OMXQHDVDMK";"TORNADO IDS [CLU]"
"OMYLLHPWYW";"화력조 (AT-4)"
"OMZLPYMNLL";"DESANT.  D-44 85mm"
"ONEJEZTOYS";"보병 화기조는 운용조가 필요한 화력지원 무기를 중심으로 구성됩니다. 소수의 병사가 중기관총, ATGM, 자동유탄발사기 같은 무기를 운용합니다."
"ONELGDGRMD";"PEGASO 3055"
"ONEMPEDRAG";"79th Tac. Fighter Sq."
